"SERIES","NAME","SPECIES","START","END","lat","lng","ELEVATION","measurements","CHRONOLOGY_TYPE","CONTRIBUTOR","FILE"
"RUSS068EA","MANGAZEJA (HISTORISCH)","LASI",1246,1698,66.6833333333333,-82.3,"50","[{""year"":1246,""value"":0.721},{""year"":1247,""value"":0.595},{""year"":1248,""value"":1.208},{""year"":1249,""value"":1.379},{""year"":1250,""value"":0.969},{""year"":1251,""value"":1.184},{""year"":1252,""value"":1.107},{""year"":1253,""value"":1.095},{""year"":1254,""value"":0.858},{""year"":1255,""value"":0.726},{""year"":1256,""value"":1.13},{""year"":1257,""value"":1.136},{""year"":1258,""value"":0.939},{""year"":1259,""value"":0.419},{""year"":1260,""value"":0.413},{""year"":1261,""value"":0.794},{""year"":1262,""value"":0.953},{""year"":1263,""value"":0.845},{""year"":1264,""value"":0.667},{""year"":1265,""value"":0.599},{""year"":1266,""value"":0.664},{""year"":1267,""value"":0.475},{""year"":1268,""value"":0.892},{""year"":1269,""value"":0.962},{""year"":1270,""value"":0.983},{""year"":1271,""value"":0.794},{""year"":1272,""value"":0.968},{""year"":1273,""value"":0.889},{""year"":1274,""value"":1.374},{""year"":1275,""value"":1.335},{""year"":1276,""value"":1.283},{""year"":1277,""value"":1.264},{""year"":1278,""value"":1.531},{""year"":1279,""value"":1.2},{""year"":1280,""value"":0.997},{""year"":1281,""value"":1.282},{""year"":1282,""value"":0.82},{""year"":1283,""value"":0.992},{""year"":1284,""value"":1.538},{""year"":1285,""value"":1.425},{""year"":1286,""value"":1.504},{""year"":1287,""value"":1.054},{""year"":1288,""value"":1.034},{""year"":1289,""value"":1.046},{""year"":1290,""value"":0.996},{""year"":1291,""value"":0.65},{""year"":1292,""value"":1.638},{""year"":1293,""value"":0.797},{""year"":1294,""value"":0.863},{""year"":1295,""value"":1.257},{""year"":1296,""value"":0.985},{""year"":1297,""value"":0.847},{""year"":1298,""value"":0.815},{""year"":1299,""value"":0.744},{""year"":1300,""value"":0.556},{""year"":1301,""value"":0.76},{""year"":1302,""value"":1.486},{""year"":1303,""value"":1.78},{""year"":1304,""value"":1.332},{""year"":1305,""value"":1.107},{""year"":1306,""value"":1.166},{""year"":1307,""value"":1.722},{""year"":1308,""value"":1.349},{""year"":1309,""value"":1.207},{""year"":1310,""value"":1.123},{""year"":1311,""value"":1.302},{""year"":1312,""value"":1.038},{""year"":1313,""value"":1.737},{""year"":1314,""value"":1.295},{""year"":1315,""value"":1.013},{""year"":1316,""value"":0.673},{""year"":1317,""value"":1.46},{""year"":1318,""value"":0.994},{""year"":1319,""value"":1.039},{""year"":1320,""value"":0.98},{""year"":1321,""value"":1.156},{""year"":1322,""value"":1.489},{""year"":1323,""value"":1.09},{""year"":1324,""value"":0.975},{""year"":1325,""value"":1.081},{""year"":1326,""value"":1.335},{""year"":1327,""value"":1.268},{""year"":1328,""value"":1.982},{""year"":1329,""value"":1.681},{""year"":1330,""value"":1.008},{""year"":1331,""value"":1.428},{""year"":1332,""value"":1.376},{""year"":1333,""value"":0.54},{""year"":1334,""value"":0.908},{""year"":1335,""value"":0.995},{""year"":1336,""value"":0.489},{""year"":1337,""value"":1.025},{""year"":1338,""value"":0.753},{""year"":1339,""value"":0.837},{""year"":1340,""value"":0.843},{""year"":1341,""value"":1.202},{""year"":1342,""value"":0.919},{""year"":1343,""value"":0.713},{""year"":1344,""value"":0.794},{""year"":1345,""value"":0.671},{""year"":1346,""value"":0.757},{""year"":1347,""value"":0.288},{""year"":1348,""value"":1.383},{""year"":1349,""value"":1.259},{""year"":1350,""value"":0.635},{""year"":1351,""value"":0.846},{""year"":1352,""value"":0.507},{""year"":1353,""value"":1.009},{""year"":1354,""value"":0.213},{""year"":1355,""value"":1.265},{""year"":1356,""value"":0.511},{""year"":1357,""value"":1.117},{""year"":1358,""value"":0.887},{""year"":1359,""value"":0.804},{""year"":1360,""value"":0.863},{""year"":1361,""value"":1.261},{""year"":1362,""value"":1.201},{""year"":1363,""value"":1.033},{""year"":1364,""value"":1.649},{""year"":1365,""value"":1.125},{""year"":1366,""value"":0.964},{""year"":1367,""value"":1.347},{""year"":1368,""value"":0.616},{""year"":1369,""value"":0.964},{""year"":1370,""value"":0.487},{""year"":1371,""value"":0.986},{""year"":1372,""value"":0.825},{""year"":1373,""value"":0.95},{""year"":1374,""value"":0.727},{""year"":1375,""value"":0.826},{""year"":1376,""value"":0.834},{""year"":1377,""value"":0.08},{""year"":1378,""value"":0.435},{""year"":1379,""value"":0.719},{""year"":1380,""value"":0.55},{""year"":1381,""value"":0.45},{""year"":1382,""value"":1.022},{""year"":1383,""value"":0.539},{""year"":1384,""value"":1.237},{""year"":1385,""value"":0.845},{""year"":1386,""value"":0.224},{""year"":1387,""value"":0.569},{""year"":1388,""value"":0.993},{""year"":1389,""value"":1.006},{""year"":1390,""value"":0.695},{""year"":1391,""value"":1.153},{""year"":1392,""value"":0.81},{""year"":1393,""value"":0.833},{""year"":1394,""value"":1.076},{""year"":1395,""value"":1.087},{""year"":1396,""value"":0.652},{""year"":1397,""value"":1.442},{""year"":1398,""value"":1.11},{""year"":1399,""value"":0.848},{""year"":1400,""value"":1.321},{""year"":1401,""value"":0.863},{""year"":1402,""value"":1.274},{""year"":1403,""value"":1.405},{""year"":1404,""value"":1.061},{""year"":1405,""value"":0.595},{""year"":1406,""value"":0.894},{""year"":1407,""value"":1.158},{""year"":1408,""value"":1.102},{""year"":1409,""value"":1.167},{""year"":1410,""value"":1.124},{""year"":1411,""value"":1.035},{""year"":1412,""value"":0.508},{""year"":1413,""value"":0.966},{""year"":1414,""value"":0.546},{""year"":1415,""value"":1.157},{""year"":1416,""value"":1.059},{""year"":1417,""value"":0.871},{""year"":1418,""value"":1.135},{""year"":1419,""value"":0.893},{""year"":1420,""value"":0.889},{""year"":1421,""value"":0.756},{""year"":1422,""value"":0.937},{""year"":1423,""value"":1.012},{""year"":1424,""value"":0.978},{""year"":1425,""value"":1.055},{""year"":1426,""value"":0.795},{""year"":1427,""value"":1.434},{""year"":1428,""value"":1.019},{""year"":1429,""value"":1.224},{""year"":1430,""value"":1.328},{""year"":1431,""value"":1.108},{""year"":1432,""value"":1.404},{""year"":1433,""value"":0.683},{""year"":1434,""value"":1.271},{""year"":1435,""value"":0.783},{""year"":1436,""value"":1.36},{""year"":1437,""value"":0.868},{""year"":1438,""value"":1.406},{""year"":1439,""value"":1.092},{""year"":1440,""value"":1.071},{""year"":1441,""value"":0.844},{""year"":1442,""value"":1.136},{""year"":1443,""value"":1.218},{""year"":1444,""value"":0.843},{""year"":1445,""value"":1.358},{""year"":1446,""value"":0.996},{""year"":1447,""value"":1.092},{""year"":1448,""value"":0.359},{""year"":1449,""value"":1.305},{""year"":1450,""value"":0.947},{""year"":1451,""value"":0.949},{""year"":1452,""value"":0.791},{""year"":1453,""value"":0.834},{""year"":1454,""value"":1.014},{""year"":1455,""value"":0.668},{""year"":1456,""value"":0.885},{""year"":1457,""value"":0.765},{""year"":1458,""value"":0.589},{""year"":1459,""value"":0.921},{""year"":1460,""value"":0.98},{""year"":1461,""value"":0.893},{""year"":1462,""value"":0.83},{""year"":1463,""value"":1.033},{""year"":1464,""value"":1.09},{""year"":1465,""value"":0.87},{""year"":1466,""value"":0.562},{""year"":1467,""value"":0.904},{""year"":1468,""value"":0.693},{""year"":1469,""value"":0.906},{""year"":1470,""value"":1.03},{""year"":1471,""value"":1.203},{""year"":1472,""value"":0.921},{""year"":1473,""value"":1.189},{""year"":1474,""value"":1.331},{""year"":1475,""value"":1.38},{""year"":1476,""value"":1.769},{""year"":1477,""value"":1.384},{""year"":1478,""value"":1.29},{""year"":1479,""value"":0.521},{""year"":1480,""value"":1.31},{""year"":1481,""value"":0.791},{""year"":1482,""value"":1.621},{""year"":1483,""value"":1.224},{""year"":1484,""value"":0.674},{""year"":1485,""value"":0.746},{""year"":1486,""value"":0.996},{""year"":1487,""value"":0.724},{""year"":1488,""value"":1.32},{""year"":1489,""value"":1.288},{""year"":1490,""value"":1.116},{""year"":1491,""value"":1.122},{""year"":1492,""value"":1.277},{""year"":1493,""value"":0.729},{""year"":1494,""value"":0.834},{""year"":1495,""value"":1.207},{""year"":1496,""value"":1.183},{""year"":1497,""value"":1.009},{""year"":1498,""value"":1.008},{""year"":1499,""value"":0.904},{""year"":1500,""value"":0.859},{""year"":1501,""value"":0.923},{""year"":1502,""value"":0.523},{""year"":1503,""value"":1.079},{""year"":1504,""value"":1.218},{""year"":1505,""value"":0.719},{""year"":1506,""value"":1.034},{""year"":1507,""value"":0.72},{""year"":1508,""value"":0.742},{""year"":1509,""value"":0.851},{""year"":1510,""value"":1.024},{""year"":1511,""value"":0.779},{""year"":1512,""value"":1.053},{""year"":1513,""value"":1.001},{""year"":1514,""value"":1.354},{""year"":1515,""value"":0.862},{""year"":1516,""value"":1.185},{""year"":1517,""value"":1.012},{""year"":1518,""value"":0.7},{""year"":1519,""value"":1.055},{""year"":1520,""value"":0.831},{""year"":1521,""value"":0.794},{""year"":1522,""value"":0.895},{""year"":1523,""value"":0.833},{""year"":1524,""value"":0.737},{""year"":1525,""value"":0.799},{""year"":1526,""value"":1.137},{""year"":1527,""value"":1.413},{""year"":1528,""value"":1.128},{""year"":1529,""value"":0.782},{""year"":1530,""value"":0.55},{""year"":1531,""value"":0.729},{""year"":1532,""value"":1.123},{""year"":1533,""value"":0.782},{""year"":1534,""value"":1.32},{""year"":1535,""value"":0.394},{""year"":1536,""value"":1.201},{""year"":1537,""value"":0.843},{""year"":1538,""value"":1.238},{""year"":1539,""value"":1.567},{""year"":1540,""value"":1.226},{""year"":1541,""value"":1.391},{""year"":1542,""value"":1.291},{""year"":1543,""value"":0.867},{""year"":1544,""value"":1.066},{""year"":1545,""value"":1.23},{""year"":1546,""value"":0.934},{""year"":1547,""value"":1.063},{""year"":1548,""value"":0.979},{""year"":1549,""value"":0.958},{""year"":1550,""value"":1.211},{""year"":1551,""value"":0.89},{""year"":1552,""value"":1.221},{""year"":1553,""value"":1.435},{""year"":1554,""value"":1.208},{""year"":1555,""value"":0.851},{""year"":1556,""value"":0.851},{""year"":1557,""value"":1.008},{""year"":1558,""value"":0.922},{""year"":1559,""value"":1.243},{""year"":1560,""value"":1.143},{""year"":1561,""value"":1.125},{""year"":1562,""value"":0.929},{""year"":1563,""value"":0.981},{""year"":1564,""value"":0.835},{""year"":1565,""value"":1.048},{""year"":1566,""value"":1.027},{""year"":1567,""value"":0.906},{""year"":1568,""value"":0.56},{""year"":1569,""value"":0.337},{""year"":1570,""value"":0.955},{""year"":1571,""value"":0.964},{""year"":1572,""value"":1.185},{""year"":1573,""value"":1.147},{""year"":1574,""value"":0.856},{""year"":1575,""value"":1.139},{""year"":1576,""value"":0.216},{""year"":1577,""value"":1.272},{""year"":1578,""value"":0.565},{""year"":1579,""value"":0.683},{""year"":1580,""value"":1.326},{""year"":1581,""value"":0.707},{""year"":1582,""value"":1.295},{""year"":1583,""value"":1.335},{""year"":1584,""value"":1.055},{""year"":1585,""value"":1.069},{""year"":1586,""value"":1.204},{""year"":1587,""value"":1.231},{""year"":1588,""value"":0.69},{""year"":1589,""value"":0.499},{""year"":1590,""value"":1.349},{""year"":1591,""value"":0.549},{""year"":1592,""value"":0.945},{""year"":1593,""value"":0.577},{""year"":1594,""value"":1.081},{""year"":1595,""value"":0.93},{""year"":1596,""value"":0.781},{""year"":1597,""value"":1.079},{""year"":1598,""value"":1.291},{""year"":1599,""value"":1.192},{""year"":1600,""value"":0.903},{""year"":1601,""value"":0.931},{""year"":1602,""value"":1.049},{""year"":1603,""value"":0.97},{""year"":1604,""value"":0.789},{""year"":1605,""value"":0.991},{""year"":1606,""value"":0.855},{""year"":1607,""value"":0.896},{""year"":1608,""value"":0.513},{""year"":1609,""value"":0.728},{""year"":1610,""value"":1.031},{""year"":1611,""value"":0.939},{""year"":1612,""value"":0.832},{""year"":1613,""value"":0.997},{""year"":1614,""value"":0.694},{""year"":1615,""value"":1.006},{""year"":1616,""value"":1.149},{""year"":1617,""value"":0.849},{""year"":1618,""value"":1.221},{""year"":1619,""value"":1.159},{""year"":1620,""value"":1.323},{""year"":1621,""value"":1.094},{""year"":1622,""value"":0.527},{""year"":1623,""value"":0.908},{""year"":1624,""value"":0.972},{""year"":1625,""value"":0.888},{""year"":1626,""value"":1.157},{""year"":1627,""value"":0.966},{""year"":1628,""value"":0.756},{""year"":1629,""value"":1.125},{""year"":1630,""value"":0.76},{""year"":1631,""value"":0.579},{""year"":1632,""value"":0.956},{""year"":1633,""value"":0.87},{""year"":1634,""value"":0.583},{""year"":1635,""value"":1.236},{""year"":1636,""value"":1.018},{""year"":1637,""value"":1.171},{""year"":1638,""value"":0.579},{""year"":1639,""value"":0.933},{""year"":1640,""value"":1.044},{""year"":1641,""value"":0.953},{""year"":1642,""value"":0.73},{""year"":1643,""value"":0.862},{""year"":1644,""value"":0.534},{""year"":1645,""value"":1.161},{""year"":1646,""value"":0.836},{""year"":1647,""value"":0.52},{""year"":1648,""value"":0.774},{""year"":1649,""value"":0.731},{""year"":1650,""value"":1.158},{""year"":1651,""value"":1.294},{""year"":1652,""value"":0.912},{""year"":1653,""value"":1.117},{""year"":1654,""value"":1.165},{""year"":1655,""value"":0.659},{""year"":1656,""value"":0.594},{""year"":1657,""value"":0.585},{""year"":1658,""value"":0.639},{""year"":1659,""value"":0.742},{""year"":1660,""value"":1.297},{""year"":1661,""value"":1.161},{""year"":1662,""value"":1.178},{""year"":1663,""value"":1.041},{""year"":1664,""value"":1.114},{""year"":1665,""value"":1.057},{""year"":1666,""value"":1.29},{""year"":1667,""value"":1.311},{""year"":1668,""value"":1.224},{""year"":1669,""value"":1.433},{""year"":1670,""value"":1.25},{""year"":1671,""value"":0.996},{""year"":1672,""value"":1.192},{""year"":1673,""value"":1.385},{""year"":1674,""value"":1.053},{""year"":1675,""value"":1.156},{""year"":1676,""value"":1.137},{""year"":1677,""value"":0.937},{""year"":1678,""value"":1.026},{""year"":1679,""value"":1},{""year"":1680,""value"":1.116},{""year"":1681,""value"":1.062},{""year"":1682,""value"":1.129},{""year"":1683,""value"":1.17},{""year"":1684,""value"":1.072},{""year"":1685,""value"":0.876},{""year"":1686,""value"":0.875},{""year"":1687,""value"":0.929},{""year"":1688,""value"":0.951},{""year"":1689,""value"":0.972},{""year"":1690,""value"":1.052},{""year"":1691,""value"":1.076},{""year"":1692,""value"":0.836},{""year"":1693,""value"":0.933},{""year"":1694,""value"":1.048},{""year"":1695,""value"":1.082},{""year"":1696,""value"":1.009},{""year"":1697,""value"":1.018},{""year"":1698,""value"":1.005}]","ARSTND","FRITZ SCHWEINGRUBER","russ068e_crns.crn"
